Name,SMILES,Predicted_Score,Uncertainty
NCGC00473939-01,Cc1nc2scc(CC(=O)NC3CCCCC3)n2c(=O)c1-c1cc(C)n(-c2ccccc2F)n1,-13.360855793413712,0.8582738870270378
NCGC00444562-01,CCc1ccccc1[S@@+](=O)([O-])N1CCC(N(C(=O)COC)C2CCOCC2)CC1,-13.355821943301653,0.6583813325752268
NCGC00425078-01,Cc1c(-c2ccccc2F)[nH]c2ccc(CNC(=O)CCN3CCCO3)cc12,-13.347435145374636,0.7546476814247213
NCGC00469666-01,COCCn1c(C)c[nH+]c1C[C@@H]1CCCN(C(=O)C2(c3ccc(OC)cc3)CC2)C1,-13.342857593902234,0.7374965699567365
NCGC00477324-01,CC(=O)Nc1ccc(C[N@H+]2CC[C@@]3(Cc4ccccc4NC3=O)C2)cc1,-13.342178640125958,0.7357159234572682
NCGC00427046-01,O=C(c1ccccc1OC[C@@H]1CCC[N@H+](Cc2ccncc2F)C1)N1CCCCC1,-13.339469747767131,0.633154874754528
NCGC00412112-01,O=C1COCCN1c1cc(-c2ccccc2Oc2ccccc2)cn2cncc12,-13.32296461449035,0.7831401904739209
NCGC00395569-01,O=C1Nc2ccccc2O[C@H]2C[C@@H]1[N@H+](Cc1ccccn1)C2,-13.31489076233458,0.6574491214427203
NCGC00433537-01,CC(C)[C@@H]1CN(C(=O)c2ccccc2-c2ncc[nH]2)CCC(=O)N1CC1CC1,-13.313793249116026,0.8477455251352696
NCGC00476671-01,Cc1cc(OC2CN(C(=O)c3ccccc3F)C2)ccc1F,-13.312115718649393,0.8106926300246045
NCGC00463715-01,CCN1C(=O)[C@@H]2CC3(CC[NH+](Cc4c[nH]nc4-c4cccs4)CC3)CN2C1=O,-13.29184728946327,0.6364691765367033
NCGC00424392-01,COc1cc(-c2ccnc3nc(CCC4CCCC4)nn23)cc(OC)c1OC,-13.29095708630982,0.8667219627059556
NCGC00469667-01,COCCn1c(C)c[nH+]c1C[C@H]1CCCN(C(=O)c2ccnn2C)C1,-13.29059601487711,0.678799626269388
NCGC00426457-01,CCOC(=O)[C@@]1(Cc2ccccc2F)CCCN(C(=O)c2cccs2)C1,-13.278311624368955,0.8239524741034693
NCGC00410346-01,CC(=O)NC1(C)C[NH+](Cc2ccc(-c3cccc(F)c3)s2)C1,-13.277670033539556,0.8423882343960404
NCGC00469734-01,Cc1c[nH+]c(CC2CCN([S@+](=O)([O-])c3ccc4c(c3)CCC4)CC2)n1CC1CC1,-13.277122498581871,0.7318557480200288
NCGC00448097-01,Cc1ccc(-c2nc([C@@H]3CC(=O)N(C4CCCCC4)C3)no2)cc1C,-13.2749899357073,0.8385010775649211
NCGC00427130-01,O=C(c1ccccc1OC[C@@H]1CCC[N@H+](Cc2cccc(O)c2)C1)N1CCCC1,-13.274111359854292,0.5137623756409487
NCGC00464159-01,CNC(=O)N1CC[C@H](Cc2[nH+]cc(C)n2CCOC)C1,-13.257265317159508,0.7235061139646994
NCGC00428003-01,Cc1n[nH]cc1C(=O)N1CCO[C@H](Cc2ccc(F)cc2)C1,-13.252045909744863,0.7859253010774085
NCGC00416636-01,CN(c1cc(=O)c2ccnc(-c3ccccc3Oc3ccccc3)c2o1)C1CCOCC1,-13.2502477178044,0.8384166548900212
NCGC00469722-01,COCCn1c(C)c[nH+]c1CC1CCN(C(=O)c2ccc(C)s2)CC1,-13.243959965110903,0.7182828576746875
NCGC00478110-01,CC(C)C1=NOC2(CC[NH+](Cc3cccc4ccccc34)CC2)C1,-13.239119974148691,0.7040365591705867
NCGC00444630-01,CCCNC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2ccccc2CC)CC1,-13.233390243598162,0.6877735885829603
NCGC00463687-01,CCN1C(=O)[C@H]2CC3(CCN(C(=O)c4cnccc4C)CC3)CN2C1=O,-13.228099124044125,0.7224878430281344
NCGC00437695-01,CCN1C[C@H](C(=O)N(C)Cc2ccc(Oc3ccccc3)cc2)CCC1=O,-13.227634438844635,0.8319214038425109
NCGC00469608-01,CC(=O)NCCc1[nH+]cc(C)n1C1CCCCCC1,-13.223715951469137,0.8373450042124314
NCGC00464170-01,CCCn1c(C)c[nH+]c1C[C@@H]1CCN(C(=O)CC2CCCC2)C1,-13.209785639679785,0.7464213675906767
NCGC00426413-01,O=C(c1cc(COc2c(F)cccc2F)on1)N1CCCC[C@@H]1CCc1ccccc1,-13.200238989078668,0.7804582257083335
NCGC00477069-01,N#Cc1ccc(C[N@@H+]2CCn3c(nn(-c4ccc(F)cc4F)c3=O)C2)cc1,-13.199902259290004,0.5514332715451955
NCGC00441275-01,CC(C)NC(=O)N1CC(Oc2cccc(-c3nc(-c4ccccc4)no3)c2)C1,-13.197598844766734,0.8198440949720774
NCGC00477066-01,CN(C)c1ccc(C[N@@H+]2CCn3c(nn(-c4ccc(F)cc4F)c3=O)C2)cc1,-13.17746711893698,0.5565169587896195
NCGC00425998-01,O=C(CCC1CCN(C(=O)c2ccccc2F)CC1)NCC1CCCCC1,-13.176570867646932,0.7989810047307732
NCGC00395572-01,O=C1Nc2ccccc2O[C@H]2C[C@@H]1[N@H+](Cc1ccc3ccccc3n1)C2,-13.158782970421557,0.7274657428320569
NCGC00447600-01,CCOc1cccc(CN(C)C(=O)CN2CC3(CC[NH+](C)CC3)CC2=O)c1,-13.15170707338691,0.8464163158312704
NCGC00469605-01,CC(=O)NCCc1[nH+]cc(C)n1C1CCCCC1,-13.143642430477229,0.8327704672742405
NCGC00477064-01,Cn1ccc(C[N@@H+]2CCn3c(nn(-c4ccc(F)cc4F)c3=O)C2)c1,-13.140085839464302,0.6361004933845915
NCGC00373665-01,COc1ccccc1C(=O)N1CC(Oc2ccc(F)c(F)c2)C1,-13.139530805892251,0.808019543423774
NCGC00440510-01,O=C([C@@H]1[C@@H]2C=C[C@@]3(CN(C4CCCCCC4)C(=O)[C@@H]13)O2)N1CC[S+](=O)([O-])CC1,-13.13855376438188,0.7329096347372756
NCGC00393405-01,O=C(COc1ccccc1)N1CCOC[C@H](Oc2ccc(C(F)(F)F)cn2)C1,-13.13565296902084,0.8076162720255511
NCGC00434183-01,O=C([C@@H]1[C@@H]2C=C[C@@]3(CN(CCOc4ccccc4)C(=O)[C@@H]13)O2)N1CCSCC1,-13.134172623064387,0.8517548876392309
NCGC00459696-01,CC(C)NC(=O)N(C1CCOCC1)C1CN([S@@+](=O)([O-])Cc2ccccc2F)C1,-13.133967586088188,0.8103131423972475
NCGC00427913-01,Cc1c(-c2ccccc2F)[nH]c2ccc(CNC(=O)CCN3CCCC3=O)cc12,-13.132474942097907,0.7338491254738261
NCGC00431801-01,Cc1cc(=O)n(CC(=O)NC(C)C)c(N2CCc3ccccc3C2)n1,-13.127571804529772,0.8533685997703963
NCGC00377718-01,O=C1NCc2ccccc2CC12CC[NH+](Cc1ccc(F)cc1F)CC2,-13.126134117917664,0.7924069187533846
NCGC00425933-01,O=C(CCC1CCN([S@+](=O)([O-])c2cccc(F)c2)CC1)N1CCc2ccccc2C1,-13.120782413967955,0.7709803572223477
NCGC00478439-01,Cn1cccc1C[NH+]1CCC2(CC1)Cc1ccccc1NC2=O,-13.118546858014248,0.7749744936441285
NCGC00376386-01,O=C(C1CCCCC1)N1CC2(Cc3ccccc3NC2=O)C1,-13.113905173480871,0.76394485503556
NCGC00437829-01,Cc1ccc(CCC(=O)N2C[C@@H](C)[C@@](C)(O)C2)cc1C,-13.111535802413751,0.8434635853033685
NCGC00477335-01,O=C(Cc1ccccc1)N1CC[C@]2(Cc3ccccc3NC2=O)C1,-13.108648694212372,0.7884067710495538
NCGC00434601-01,C[C@@H]1CN(C(=O)c2ccc(F)cc2F)CC[C@@]1(O)C1CCOCC1,-13.10597369800398,0.7290957434949497
NCGC00409056-01,O=C1Cc2c(-c3ccccc3Oc3ccccc3)n[nH]c2CN1Cc1ccccc1F,-13.105383949220052,0.8337614798098416
NCGC00452853-01,COCCO[C@@H]1CCOC2(CCN(C(=O)Cc3cccc(C)c3)CC2)C1,-13.10274292522994,0.7574784938066219
NCGC00425670-01,CCCc1cc(C(=O)N2CCC[C@](Cc3ccccc3F)(C(=O)OCC)C2)n(C)n1,-13.102665172107756,0.8411408445963403
NCGC00444540-01,CCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2cn(C)cn2)CC1,-13.10000399647279,0.683560308431977
NCGC00429209-01,Cc1cc(C(=O)N(C)C[C@@H]2CCC[N@H+](CCc3ccccc3F)C2)n[nH]1,-13.088625896320492,0.8320940286798115
NCGC00439532-01,O=C(Cc1ccccc1C(F)(F)F)N1CCC2(CC1)[C@H](O)C[C@@H]2O,-13.08433537153536,0.7994718200357589
NCGC00425703-01,O=C(CC[C@H]1CCCN([S@+](=O)([O-])c2cccc(F)c2)C1)NCC1CC1,-13.082457711681712,0.7305623506406909
NCGC00422386-01,CCc1cc([C@H]2CCCN2C(=O)c2cccs2)on1,-13.082194519361837,0.8366668349158024
NCGC00428406-01,CSCCC(=O)N1CCO[C@@H](Cc2cccc3ccccc23)C1,-13.082129927524187,0.8099438097355557
NCGC00469736-01,COCCCn1c(C)c[nH+]c1CC1CCN(C(=O)NC2CCCCC2)CC1,-13.080448377030674,0.788618162182039
NCGC00415723-01,C[N@@H+](Cc1ccccc1)Cc1nnc(C(=O)N2CCC[C@@H]2c2cccc(F)c2)n1-c1ccccc1,-13.077699273705996,0.8521397301760796
NCGC00444568-01,COCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2ccccc2)CC1,-13.075309152057695,0.5643260042467269
NCGC00426185-01,CN1CCC[C@]2(CCN(C(=O)Cc3cccc4ccccc34)C2)C1=O,-13.0751917656248,0.8306811593847748
NCGC00427142-01,CCn1cc(C[N@H+]2CCC[C@@H](COc3ccccc3C(=O)N3CCCC3)C2)c2ccccc21,-13.06596898496746,0.6200953775964184
NCGC00480025-01,C[N@H+]1CC(=O)N(c2ccccc2)Cc2c(N3CCC[C@H]3CO)ncnc21,-13.065105234214538,0.8690861970982764
NCGC00432704-01,CC(C)n1cc(CN(C)C(=O)c2cc(COc3ccccc3)on2)cn1,-13.06492482390092,0.8178761562483653
