Name,SMILES,Predicted_Score,Uncertainty
NCGC00447370-01,CCn1nc(-c2ccc3c(c2)OCCO3)nc1N(C)C,-13.54135725969271,0.8778725585199535
NCGC00464150-01,Cc1c[nH+]c(C[C@H]2CC[N@@H+](Cc3ccc(F)cc3F)C2)n1CC1CC1,-13.5361714376486,0.8106684196010097
NCGC00444564-01,COCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2cccc(C)c2)CC1,-13.532316580985713,0.8436612298788089
NCGC00423227-01,COC(=O)CNC(=O)[C@H]1c2ccccc2C(=O)N(C2CCCC2)C12CCCCC2,-13.521056046236254,0.8741529209329634
NCGC00448559-01,Cc1cc2c(c(=O)n(-c3ccccc3)c(=O)n2CC(=O)N(C)c2ccccc2)n1C,-13.517772990510707,0.601413051969798
NCGC00439920-01,CCOC(=O)C[C@@H]1CCCCN1[S@+](=O)([O-])c1cc(F)ccc1F,-13.495086910234974,0.8627171708126001
NCGC00443155-01,CN(Cc1csc(-c2ccccc2)n1)C(=O)c1ccc2nccn2c1,-13.493639083922648,0.8182022047564953
NCGC00469796-01,Cc1c[nH+]c(CCNC(=O)c2cn(C)cn2)n1CC1CC1,-13.491694036468171,0.8406688088497551
NCGC00469726-01,COCCn1c(C)c[nH+]c1CC1CCN(C(=O)c2c[nH]c3ccccc23)CC1,-13.490970563201914,0.8147673704167842
NCGC00423319-01,CCCNC(=O)[C@H]1c2ccccc2C(=O)N(C2CCCCC2)C12CCCCC2,-13.489577585370965,0.8710483898552618
NCGC00393688-01,COc1ccc(C[N@@H+]2C[C@@H]3C[C@H]2C(=O)N(Cc2ccccn2)c2ccccc2O3)cc1,-13.487974750026757,0.6479452773772612
NCGC00440028-01,Cc1nccc(-c2ccccc2)c1C(=O)N1CCCC[C@H]([NH+](C)C)C1,-13.483729092637848,0.8562285479023026
NCGC00413500-01,CN(C)c1cccc(-c2ncc3c(n2)OCCN(Cc2ccc(F)cc2F)C3=O)c1,-13.481238484837744,0.8778541941697054
NCGC00469695-01,Cc1c[nH+]c(C[C@H]2CCCN(C(=O)N(C)C)C2)n1C(C)C,-13.478496216210898,0.7958011065640914
NCGC00478621-01,COCC(=O)N(C)Cc1ccc(-c2ccccc2)cc1,-13.47565704232134,0.7262964381190999
NCGC00439413-01,CN(CC1(C)CCOCC1)C(=O)c1ccc2c(c1)OCO2,-13.45897288384569,0.8531789364595632
NCGC00443230-01,CC(=O)N1CC[C@@H](Cc2noc(-c3ccccc3)n2)C1,-13.45798189370967,0.7365897498469511
NCGC00441610-01,CCNC(=O)N1CC[C@@H](c2noc(-c3ccccc3)n2)C1,-13.457713165828578,0.63514816756766
NCGC00413538-01,Cc1ccc(-c2ncc3c(n2)OCCN(Cc2ccc(F)cc2F)C3=O)cc1,-13.456951470738463,0.8712806195073993
NCGC00453408-01,Cc1cc(C(=O)N2CCC[C@H](Cc3noc(-c4cccnc4)n3)C2)nn1C,-13.44811837877275,0.7857463551077017
NCGC00478141-01,CN(C)C(=O)[C@@H]1CN(c2cccc(Cl)c2)C(=O)N1,-13.443304913994863,0.8628634560862068
NCGC00410427-01,CC(=O)N[C@]1(C)CCC[N@H+](Cc2cc(-c3ccccc3)cs2)C1,-13.431003240766222,0.8633626952031216
NCGC00449172-01,CN1C(=O)[C@H](c2ccccc2)CC12CCN(C(=O)CO)CC2,-13.429756707695622,0.802576596784621
NCGC00393793-01,COCCN1C(=O)[C@@H]2C[C@@H](C[N@H+]2Cc2cccnc2)Oc2ccccc21,-13.4296335829026,0.5738703526329223
NCGC00431582-01,O=C(Cn1ccn2nc(-c3ccccc3)c(CO)c2c1=O)N1CCCCCC1,-13.426141367881092,0.798265327167305
NCGC00412375-01,C[NH+]1CCN(C(=O)Cc2c[nH]c3ncc(-c4ccoc4)cc23)CC1,-13.424690314408195,0.7051728231253706
NCGC00432202-01,CN(Cc1ccccc1)C(=O)c1coc(C[NH+]2CCN(c3ccccc3F)CC2)n1,-13.42360955097245,0.84281522300969
NCGC00421108-01,O=C1[C@@H]2C[C@@H](C[N@H+]2Cc2ccc(C(F)(F)F)cc2)Oc2ccccc2N1Cc1cccnc1,-13.420740475411623,0.6972927742319893
NCGC00465597-01,CO[C@@H]1CN(c2cccc(F)c2)C12CCN(C(=O)COc1ccccc1)CC2,-13.418444072995223,0.7307275146913954
NCGC00425999-01,Cn1cc(C[NH+]2CCC(C(=O)N3CCCC3)CC2)c(-c2ccc(C3CCCCC3)cc2)n1,-13.413333037973924,0.8556531821587248
NCGC00458240-01,CCn1ccc(C(=O)NC[C@@H]2CCCCC(=O)N2)n1,-13.411631129922592,0.8754942794566959
NCGC00412259-01,CN(C(=O)Cc1c[nH]c2ncc(-c3cnn(C)c3)cc12)c1ccccc1,-13.411464083154778,0.8397843168545615
NCGC00473420-01,Cc1noc(-c2ccc3c(c2)OCO3)c1C(=O)N1CCC(Cc2ccccc2)CC1,-13.40969147280575,0.828364136538699
NCGC00458109-01,CCn1ccc(C(=O)N2CC[C@H](Oc3ccccc3-c3nc(-c4ccccc4)no3)C2)n1,-13.406537384573276,0.8402636901355391
NCGC00478604-01,CN(Cc1ccc(-c2ccccc2)cc1)C(=O)Cc1ccc(F)cc1,-13.405558042298525,0.7428671490956618
NCGC00477062-01,O=c1n(-c2ccc(F)cc2F)nc2n1CC[N@@H+](Cc1cccc3ccccc13)C2,-13.404652706700723,0.8584280465178145
NCGC00425292-01,COc1ccc(OC2CCN(C(C)=O)CC2)c(C(=O)N(C)Cc2ccccc2)c1,-13.40148460736814,0.8167008084219416
NCGC00420950-01,CC(=O)NC[C@H]1C[C@@H]2CC[N@H+]1C[C@@H]2c1cc(-c2ccc3ccccc3c2)nn1C,-13.40006798455555,0.8632463609960817
NCGC00416254-01,CN(Cc1ccccc1)C(=O)c1ccc2c(c1)N[C@](C)(COCC[NH+](C)C)CO2,-13.397915423070987,0.8645276923678629
NCGC00440270-01,Cc1onc(-c2ccccc2)c1C(=O)N1CCOC[C@](O)(C[NH+]2CCCC2)C1,-13.396231088633296,0.8427550330625388
NCGC00457136-01,CCNC(=O)N(C1CC1)[C@@H]1CCOC2(CCN(C(=O)c3nccc4ccccc34)CC2)C1,-13.394497686198074,0.7866832409531169
NCGC00396078-01,COCCN1C[C@H]2CN(C(=O)c3ccc4c(c3)OCO4)CCN2C1=O,-13.382747161524598,0.8267576016082029
NCGC00439390-01,CN(Cc1cc(C2CC2)[nH]n1)C(=O)c1ccccc1[C@@H]1CC[NH2+]C1,-13.378163038972245,0.8543492573594174
NCGC00443303-01,O=C(NCc1ccccn1)C1CC[NH+](C2CC[NH+](C3CCCCC3)CC2)CC1,-13.36650228093984,0.8158371957416646
NCGC00400408-01,Cc1nc(-c2ccccc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3C[NH2+]C2CC[NH+](C)CC2)n1,-13.364124218847756,0.8650931170888166
NCGC00444508-01,CCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2ccc(F)c(C)c2)CC1,-13.361424079275814,0.8531014023919927
NCGC00465759-01,CO[C@H]1C(=O)N(C(C)C)[C@H]1C1CC[NH+](Cc2ccc(F)cc2F)CC1,-13.359377020677137,0.8205939717141756
NCGC00393813-01,COc1ccc(CN2C(=O)[C@@H]3C[C@@H](C[N@H+]3Cc3ccc([S@+](C)(=O)[O-])cc3)Oc3ccccc32)cc1,-13.357593635256812,0.632653996106931
NCGC00446552-01,Cc1ccc(-c2ncc(C(=O)N3CCCC[C@@H]3C[NH3+])c(O)n2)cc1,-13.35349630793798,0.8666732446048235
NCGC00471189-01,Cc1nc(C)c(C(=O)N2CCOc3ccc(C[NH+]4CCCCC4)cc3C2)s1,-13.352902890089858,0.8473043627869851
NCGC00444546-01,CCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2ccc(Cl)cc2C)CC1,-13.352520653246694,0.8557183218122763
NCGC00423441-01,COCCN1C(=O)c2ccccc2[C@H](C(=O)NC2CCCCCC2)C12CCCC2,-13.35121872196858,0.8457849047015423
NCGC00393646-01,O=C1[C@@H]2C[C@@H](C[N@H+]2Cc2ncc[nH]2)Oc2ccccc2N1Cc1ccc(OC(F)(F)F)cc1,-13.349892424239926,0.6895400622928048
NCGC00470386-01,COc1nccc(N2CCC(CC(=O)N3CC[NH+](C4CCCCC4)CC3)CC2)n1,-13.346366243317629,0.8270554600550778
