Name,SMILES,Predicted_Score,Uncertainty
NCGC00464175-01,CCCn1c(C)c[nH+]c1C[C@@H]1CCN([S@+](=O)([O-])c2ccccc2)C1,-13.328952965976438,0.7347206965951759
NCGC00397227-01,CN1C(=O)[C@@H]2C[C@@H](O)CN2C2(C[NH+](Cc3cnc4ccccc4c3)C2)C1=O,-13.312377565805123,0.7833085366154533
NCGC00468620-01,Cc1cccc(CC(=O)N2CC(F)(F)C[C@H]2c2nnc(C3CC3)o2)c1,-13.30963804658836,0.7980192949963787
NCGC00413127-01,COc1ccccc1C[N@H+]1CC[C@]2(COC(=O)N2C(C)C)C1,-13.309549814111058,0.8425875950345728
NCGC00426077-01,Cc1cccc(-c2ccccc2C(=O)N2CCC[C@](CO)(Cc3ccccc3F)C2)c1,-13.304828402019488,0.8459762685844766
NCGC00419351-01,CN(C)C(=O)c1ccc2c(c1)[C@]1(CC[N@H+](C)C1)CN2CC1CCOCC1,-13.297198263551174,0.8546954784282899
NCGC00478840-01,CN(Cc1ccc(F)cc1)C(=O)c1ccc(F)cc1,-13.294052349958571,0.6484168069769599
NCGC00413123-01,CC(C)N1C(=O)OC[C@]12CC[N@H+](Cc1ccc3c(c1)CCO3)C2,-13.29311854158006,0.85849014715233
NCGC00446292-01,COCCN1CCC[C@@]2(CC[N@H+](Cc3cc(-c4ccccc4)no3)C2)C1=O,-13.291550863021731,0.8298608855601461
NCGC00417375-01,Cc1nnc(-c2cc(C(=O)N3C[C@@H](C)O[C@@H](C)C3)ccn2)n1CCc1ccccc1,-13.28756251709245,0.8510595746223473
NCGC00448346-01,Cc1nnc(CN(C)C(=O)c2cccc([S@@+](=O)([O-])N3CCOCC3)c2)o1,-13.280294359600129,0.8155952318894335
NCGC00464165-01,CC[S@+](=O)([O-])N1CC[C@@H](Cc2[nH+]cc(C)n2Cc2ccccc2)C1,-13.279176429864595,0.686469101892635
NCGC00399780-01,COc1ccc(-c2cc([C@H]3C[N@@H+]4CC[C@H]3C[C@@H]4CNC(=O)COc3ccccc3)n(C)n2)cc1,-13.274773749922693,0.7469729103576116
NCGC00409627-01,CN(Cc1ccccc1)C(=O)c1c[nH+]c2n1CC[N@@H+](CC1CCOCC1)CC2,-13.269542401849492,0.8118293592044525
NCGC00417387-01,Cc1nnc(-c2cc(C(=O)NC3CCOCC3)ccn2)n1CCc1ccccc1,-13.248246655165232,0.8339243619976106
NCGC00475055-01,CCN(C)C(=O)CCc1c(C)nn(-c2ccccc2)c1Oc1ccc(F)cc1F,-13.245004854025153,0.6935092434345007
NCGC00470945-01,COc1ccc(Cn2c(-c3ccccc3)nc(C)c(CCO)c2=O)cc1F,-13.242221344755004,0.8466036530282328
NCGC00443858-01,COCCN1C(=O)[C@H]2C[N@H+](Cc3ccccc3C(F)(F)F)C[C@H]2C1=O,-13.241285085830478,0.8105130042477575
NCGC00444638-01,CCCNC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2cc(F)ccc2C)CC1,-13.23848649024174,0.7887108636674918
NCGC00420966-01,Cn1nc(-c2ccccc2)cc1[C@H]1C[N@@H+]2CC[C@H]1C[C@@H]2CNC(=O)N1CCOCC1,-13.232254658710524,0.7477856921805571
NCGC00393686-01,O=C1[C@@H]2C[C@@H](C[N@H+]2CC2CC2)Oc2ccccc2N1Cc1ccccn1,-13.22126443925679,0.5147957123728861
NCGC00393670-01,O=C1[C@@H]2C[C@@H](CN2C(=O)C2CC2)Oc2ccccc2N1Cc1ccccn1,-13.21918421321476,0.7623689875263779
NCGC00426607-01,Cc1ncsc1CN(Cc1ccccc1)C(=O)c1cn(CCC2CCCCC2)nn1,-13.21592491820321,0.8517410850340162
NCGC00410708-01,CN(Cc1ccccc1)C(=O)C1=NO[C@@H]2C[N@@H+](Cc3ccc(F)cc3)C[C@H]12,-13.210711682017202,0.7783607648080375
NCGC00436693-01,Cc1ccccc1-c1nn(-c2ccc(F)cc2F)cc1C[N@H+]1CCC[C@@H]1CCO,-13.2087059700783,0.6632326870363469
NCGC00416365-01,Cn1cc(-c2ccccc2OC(F)(F)F)c2nc(C[N@H+]3CCNC(=O)C3)cn2c1=O,-13.207470729586069,0.8683013485788573
NCGC00446177-01,Cc1ccccc1CC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,-13.206656239684156,0.6690637389269231
NCGC00373736-01,Cn1nccc1C[NH+]1CC(Oc2ccc(F)cc2F)C1,-13.205826048827497,0.7264747253955942
NCGC00477840-01,O=c1nc(C2CC[NH+](Cc3cccc4ccccc34)CC2)[nH]n1Cc1ccccc1,-13.20548359351795,0.821920978810045
NCGC00413066-01,CC(C)N1C(=O)OC[C@]12CC[N@H+](Cc1cccc(O)c1)C2,-13.20321908542912,0.8553456203145785
NCGC00399766-01,COc1ccc(-c2cc([C@H]3C[N@@H+]4CC[C@H]3C[C@@H]4CNC(C)=O)n(C)n2)cc1,-13.200814768155368,0.6461958984156922
NCGC00477313-01,O=C1Nc2ccccc2C[C@@]12CC[N@H+](Cc1cccc3ccccc13)C2,-13.199592175901495,0.8185949434115638
NCGC00427044-01,Cc1ccc(CCC[N@H+]2CCC[C@@H](COc3ccccc3C(=O)N3CCCCC3)C2)o1,-13.199073867213322,0.7139160626093367
NCGC00426107-01,CCOC(=O)[C@@]1(Cc2ccccc2C)CCC[N@H+](Cc2nccn2CC)C1,-13.192633800093828,0.85871970648921
NCGC00465590-01,CCOCC(=O)N1CCC2(CC1)[C@H](OC)CN2c1cccc(F)c1,-13.188322180134325,0.6111062498019377
NCGC00444534-01,CCC(=O)N(C1CCOCC1)C1CCN([S@+](=O)([O-])c2ccc3c(c2)CCCC3)CC1,-13.187300037806786,0.6952553023665915
NCGC00410347-01,CC(=O)N[C@@]1(C)CC[N@@H+](Cc2ccc(-c3ccccc3Oc3ccccc3)cc2)C1,-13.18433349196613,0.7892863494194742
NCGC00469802-01,Cc1c[nH+]c(CCNC(=O)Cc2ccccc2)n1CC1CC1,-13.182541351593889,0.7338037402129667
