Name,SMILES,Predicted_Score,Uncertainty
NCGC00397120-01,O=C1CCCN1CCCN1C(=O)[C@@H]2C[C@@H](O)CN2C2(C[NH+](C3CCC(F)(F)CC3)C2)C1=O,-10.03962763059882,0.9295323606010374
NCGC00393587-01,CC(C)(C)C[N@@H+]1CCOC[C@H]1c1nc(C(C)(C)C)co1,-9.1199596553397,0.9292052071569578
NCGC00395653-01,CCCCCC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NC1CC1,-8.327789814933162,0.9291244270274706
NCGC00427332-01,OCC[C@H]1CN(Cc2c(F)ccc(F)c2F)CC[N@@H+]1C1CCCC1,-11.030058555717584,0.9285063602402854
NCGC00391494-01,C[C@]1(CO)[C@@H]2CC[C@@H](O)[C@@H](CC(=O)N3CCC[C@H]3CO)[C@]2(C)CC[C@H]1OC(=O)NC1CCCCC1,-8.527648221485766,0.928485344728458
NCGC00424216-01,C[NH+](C)[C@@H]1[C@@H](N[S@+](=O)([O-])c2cc(F)c(F)cc2F)[C@H]2CCO[C@H]21,-9.661728966449331,0.9277620382382084
NCGC00445187-01,COc1ccc(-c2cc(N3CCCC3)nc(N)n2)c2ccc(C)nc12,-10.624252025174584,0.9277329954055268
NCGC00433932-01,CC(C)C[C@@H]([NH3+])c1nnc2n1CC[NH2+]CC2,-7.45681577576932,0.927693565553339
NCGC00441531-01,Nc1[nH]nc(C(=O)N2C[C@@H](C(=O)[O-])[C@H](C3CC3)C2)c1Cl,-7.99947141606289,0.927485586721212
NCGC00391493-01,CCCCCC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NC1CCCC1,-8.579819815418288,0.927345239480926
NCGC00398499-01,CC(C)(C)C(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NC1CC1,-8.63972578474346,0.9273144836192124
NCGC00400843-01,COCCNC(=O)CC[C@]12CC[C@](C)(O)C[C@H]1C(C)(C)C[C@@H]2NC(=O)CC(C)(C)C,-6.875563551533813,0.9272916425787268
NCGC00394007-01,CC(C)(C)C(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)[O-],-8.711296999144036,0.9272892665168084
NCGC00475184-01,CCCCCCN(CCC(=O)NCCC)C(=O)c1ccoc1,-8.286250280075837,0.9272261001291888
NCGC00391615-01,NC(=O)c1nnn([C@H]2C[C@H]3C(=O)N4CC[C@H](SCc5ccc(F)cc5)C[C@H]4C(=O)N3C2)c1C(N)=O,-9.838756078148949,0.9269720361293652
NCGC00421301-01,CC(C)(C)CC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)[O-],-8.643343017675452,0.9269255510252048
NCGC00411257-01,COc1ccc(-c2cc3c(c[nH+]2)C[N@@H+](C)CCN3)cc1OC,-9.130795102237208,0.92688558298512
NCGC00396417-01,Cc1ccc([C@H]2C[C@@H](O)[C@@H](O)[C@@H]2[NH2+]CC(C)(C)O)cc1,-10.1742088857041,0.9268375003448548
NCGC00377570-01,CC(C)N1C[C@H]2CC[C@@H](C1)[N@@H+]2CC1CCCC1,-7.792908557314266,0.9266688752180472
NCGC00433832-01,CCOc1ccc(-c2c[nH]c(-c3cnc(CC)nc3)[nH+]2)cc1OCC,-9.395558940722868,0.9264892814925167
NCGC00429585-01,CCN(CC)C(=O)c1cnn2cc(C[NH+](CC)CC)cnc12,-9.387594667174731,0.9264365329190706
NCGC00424397-01,Nc1nc(N2CCc3sccc3C2)cc([C@H]2C[C@@H](O)C2)n1,-9.810265833919782,0.9264065243039884
NCGC00432611-01,Nc1ccc2ncnc(N3CCCCC3)c2c1,-9.106206996059871,0.9263130634066304
NCGC00447500-01,C[C@H](O)c1cc2n(n1)CCCN(c1ncnc3ccsc13)C2,-8.698580225683584,0.9261062692347748
NCGC00421031-01,C#CCNC(=O)[C@H]1O[C@H](CCN2CC[NH2+]CC2)CC[C@@H]1O,-7.727448774427097,0.9260645941897346
NCGC00391452-01,CC(C)(C)C(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NC1CCCC1,-8.881360450975027,0.925854103202817
NCGC00434902-01,O=C(Nc1ccc2c(c1)CCC2)c1cc2c(s1)C[N@H+](C1CC1)C2,-9.884850214948289,0.9257138611898268
NCGC00462723-01,CCC[S@+](=O)([O-])N[C@@H]1C[N@@H+](C)C[C@H]1C[NH+](C)C,-6.045139461516802,0.9256198313417612
NCGC00396275-01,CC(C)(C)c1coc([C@@H]2COCC[N@H+]2Cc2cnc3ccccc3c2)n1,-10.281048838222786,0.9253598389052076
NCGC00417937-01,Cc1oc([C@@H](O)c2cccc(O)c2)nc1C(=O)Nc1ccc2[nH]c(=O)oc2c1,-8.651868089051469,0.92531154087145
NCGC00400419-01,COC[C@H]1CCCN1C(=O)CC[C@H]1CNC(=O)[C@@H]2[C@@H](CCN2CC2CC2)[N@@H+]1C,-9.114774977505308,0.9253114925168672
NCGC00461735-01,OC[C@@H]1C[N@@H+](C2CCC2)CC12CC[NH+](C1CCC1)CC2,-7.4183876352984,0.92528885291421
NCGC00435002-01,Cc1ccc2nc(O)c(CCC(=O)N(C)Cc3cn(C)nc3C)cc2c1,-10.964875880633697,0.9252495732658104
NCGC00395563-01,O=C1[C@@H]2C[C@@H](C[N@H+]2Cc2cnc3ccccc3c2)Oc2ccccc2N1CC1CC1,-11.271703963756355,0.9251160481085856
NCGC00439810-01,CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)CC[C@H]1NC(=O)NC1=O,-10.14296842643571,0.9250486398298174
NCGC00395644-01,CCN(CC)C(=O)C[C@@H]1c2nc(NC(=O)C3CCC3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C,-9.529546343853358,0.9249920080592564
NCGC00446340-01,C[NH+]1CCN(c2cc(-c3cncc(N)c3)nc(N)n2)CC1,-9.595047950900367,0.924975715712278
NCGC00395137-01,C=CCNC(=O)N[C@H]1CCN(C(=O)CSC)[C@@H]1C(=O)N1CCC[C@@H]1C(N)=O,-8.434039306329826,0.9249586128869351
NCGC00434927-01,c1ccc(CN2C[C@@H]3CC[C@H](C2)[N@@H+](Cc2ccc4nsnc4c2)C3)nc1,-10.135324831823093,0.924924253992396
NCGC00475126-01,CCCCCNC(=O)CCN(CC)C(=O)c1cc(C)oc1C,-8.379936206082455,0.9249204844636848
NCGC00397282-01,O=C1CCCN1CCCN1C(=O)[C@@H]2C[C@@H](O)CN2C2(C[NH+](CC3CC3)C2)C1=O,-9.897517087592387,0.9249041009120488
NCGC00399197-01,C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@@H]2CNC(=O)C(N)=O,-7.185758589793325,0.9248724677753364
NCGC00443699-01,Cc1cc(C)c2nonc2c1[S@@+](=O)([O-])N1C[C@@H]([NH+](C)C)[C@H](C(C)C)C1,-9.401395162408388,0.924844120638442
NCGC00377776-01,CC(=O)N1[C@@H]2CC[C@H]1C[N@H+](C(C)C)C2,-7.018763382373874,0.924828892862244
NCGC00446848-01,CCN(CC[S@@+](=O)([O-])c1ccc(C)cc1)C(=O)c1csc(C(C)=O)c1,-9.185816061250922,0.9247811755839654
NCGC00398988-01,N#Cc1ccc(C(=O)N2C[C@@H]3C[C@H](C2)c2c(/C=C/c4ccc(Cl)cc4)ccc(=O)n2C3)cc1,-8.06571687583677,0.9247521470784376
NCGC00447590-01,NC(=O)[C@H]1Cc2ccccc2CN1C(=O)CCc1nc2ccccc2nc1O,-10.876810291596454,0.9247207616191996
NCGC00469821-01,CCC[S@+](=O)([O-])NCCc1[nH+]cc(C)n1C(C)C,-8.752291444384563,0.9246342413001792
NCGC00391943-01,NC(=O)[C@@H]1C[C@@H](O)[C@H](O)[C@@H]2NC(=S)N(CC3CCCCC3)[C@@H]21,-9.408292513692192,0.9246340630501174
NCGC00429487-01,COc1cc(C)c(-c2nc(Cn3cncn3)c(C)o2)cc1C,-9.121114619906608,0.9246105584688586
NCGC00463942-01,CCN1CCC[NH2+]CC12CCOCC2,-7.468804973525506,0.9245675021098516
NCGC00435449-01,CC(C)N[S@+](=O)([O-])c1ccc2c(c1)nc(-c1ccc(-c3cc[nH]n3)o1)n2C(C)C,-8.73833081649634,0.9243861463082984
NCGC00399263-01,C#C[C@H]1C[N@@H+]2CC[C@H]1C[C@@H]2CNC(=O)COCC(=O)[O-],-6.725642335289645,0.924348252541318
NCGC00432086-01,OCC#Cc1csc(CN2CCC[N@H+](C3CCCCC3)CC2)c1,-10.53114492490806,0.924188199807141
NCGC00463317-01,CNC(=O)[C@@H]1CN(C(=O)c2sc(C)nc2C)C[C@H]1c1nc(C)n[nH]1,-9.149609866567198,0.9241676540213952
NCGC00398526-01,COCC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NCC[NH+]1CCOCC1,-8.77971439220451,0.9241648988363956
NCGC00399241-01,C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@@H]2CNC(=O)COCC(=O)[O-],-7.0277616333535855,0.9241373064777298
NCGC00429595-01,CC[C@H](O)CNC(=O)c1cnn2cc(C[NH+](CC)CC)cnc12,-8.953693740760466,0.9241205808991532
NCGC00440182-01,Cc1cc(C)c2[nH]c(C(=O)N(C)Cc3ccc4nsnc4c3)c(C)c2c1,-10.611730995985946,0.9241081681685958
NCGC00398176-01,NC(=O)CNC(=O)C1=C[C@@H](NC(=O)Nc2ccccc2Br)[C@@H](O)[C@H](O)C1,-8.843290861617515,0.9241066806815836
NCGC00433026-01,FC(F)(F)[C@@H]1CN(c2ccc3cc(Cl)ccc3n2)CCO1,-10.133998865328708,0.9240879528776578
NCGC00479943-01,CC(=O)N1CCCN(c2ncnc3c2CN(c2ccc([N+](=O)[O-])cc2)C(=O)N(C)C3)CC1,-10.474020444403871,0.9240729646874136
NCGC00377821-01,O=C(N1CCCCC1)N1CCn2c(nnc2-c2cncc(Br)c2)C1,-9.07752125998405,0.9240310308840348
NCGC00432594-01,Cc1cnn(-c2cc(N3CCC(n4cc(C5CCCC5)nn4)CC3)ncn2)c1,-9.071952354357965,0.9239933790994742
NCGC00398702-01,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(N[S@+](=O)([O-])c4ccc(F)cc4F)nc3[C@@H](C)[C@H]21,-11.104811201204328,0.9239643612440268
NCGC00420975-01,Cc1cc(C)cc(NC2=[NH+][C@H]3[C@@H](O)[C@H](O)C[C@H](C(=O)N4CCC(C(N)=O)CC4)[C@H]3S2)c1,-9.654826363860558,0.9239185493116384
