Name,SMILES,Predicted_Score,Uncertainty
NCGC00431271-01,COc1ccccc1OCc1cc(C(=O)N2CCC[N@@H+]3CCC[C@H]3C2)n[nH]1,-14.383664533714548,0.8703693050558409
NCGC00476657-01,Cc1cc(F)ccc1OC1C[NH+](Cc2ccccc2)C1,-14.383205019805,0.8150848620739889
NCGC00465595-01,CO[C@@H]1CN(c2cccc(F)c2)C12CCN(C(=O)CC1CCCCC1)CC2,-14.377490366456652,0.8654711343312507
NCGC00478602-01,Cc1ccccc1C(=O)N(C)Cc1ccc(-c2ccccc2)cc1,-14.33752039289045,0.7957548900466113
NCGC00393635-01,CN1C(=O)[C@@H]2C[C@@H](C[N@H+]2C2CCC2)Oc2ccccc21,-14.334460938207696,0.879725775515998
NCGC00458228-01,CCC(=O)N1CCCCC[C@@H]1c1nnc(-c2ccccc2)o1,-14.329156348864483,0.8538066151436648
NCGC00472391-01,CN(Cc1ccccc1)C(=O)c1c(OCC2CC2)cc(=O)n2c1CCOCC2,-14.325124722691193,0.8681819194632567
NCGC00432463-01,CCc1cc(=O)n(CC(=O)N2CCN(c3ccccc3OC)CC2)c(-c2ccccc2)n1,-14.323874676315867,0.8746540250120575
NCGC00446197-01,Cc1cccc(CC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,-14.321205545090084,0.8559529075548605
NCGC00425838-01,CO[C@@H]1CCCN(C(=O)c2cc(COc3c(F)cccc3F)on2)C1,-14.300297901475076,0.8666467237966581
NCGC00375507-01,C[S@+](=O)([O-])N1C[C@@]2(CC[N@H+](C3CCCCC3)C2)Cc2ccccc21,-14.297191914127025,0.8772099257589345
NCGC00457332-01,Cc1noc([C@H]2CCCCCN2C(=O)Cc2ccccc2)n1,-14.29410348376401,0.8418597187005591
NCGC00478615-01,CN(Cc1ccc(-c2ccccc2)cc1)C(=O)c1ccc(Cl)nc1,-14.290542357127716,0.7528915246930832
NCGC00461729-01,OC[C@@H]1C[N@@H+](C2CCC2)CC12CC[NH+](Cc1cc(F)ccc1F)CC2,-14.284063674779503,0.8054165691405952
NCGC00452988-01,CCOc1ccccc1C[NH+]1CCN(C(=O)CC2CCOCC2)CC1,-14.280826955830436,0.8481362584286277
NCGC00472929-01,CCC(=O)N1CC[NH+]([C@@H]2CCN(Cc3ccccn3)C2=O)CC1,-14.275241816982986,0.8608132009633737
NCGC00427194-01,Cn1cc(C[N@H+]2CCC[C@@H](COc3ccccc3C(=O)N3CCOCC3)C2)c2ccccc21,-14.271786015085098,0.755059278644057
NCGC00472178-01,CN1C(=O)CC[C@]2(C(=O)NCc3cccc(F)c3)CCCC[C@@H]12,-14.271496401232149,0.8740023143559534
NCGC00427239-01,Cc1nc(C)c(C(=O)N2CCC[C@H](COc3ccccc3C(=O)N3CCCC3)C2)s1,-14.268675999753178,0.8253615546310873
NCGC00476655-01,Cc1cc(F)ccc1OC1C[NH+](CC2CCCCC2)C1,-14.267575873602498,0.8554951041086707
NCGC00475046-01,Cc1nn(-c2ccccc2)c(Oc2ccc(F)cc2F)c1CCC(=O)NCC1CC1,-14.25491508525884,0.8740358638487578
NCGC00373728-01,CN(C)c1ccc(C[NH+]2CC(Oc3ccc(F)cc3F)C2)cc1,-14.25163080780246,0.6772507389160902
