Name,SMILES,Score
NCGC00411666-01,Cn1ccc2c1cc(nc2C(=O)NCCc3c[nH]cn3)c4ccc(cc4OC)F,-12.8152
NCGC00411650-01,Cn1ccc2c1cc(nc2C(=O)NCCC(=O)N)c3ccccc3C(F)(F)F,-12.3768
NCGC00411656-01,Cn1ccc2c1cc(nc2C(=O)NCCc3c[nH]cn3)c4ccccc4,-12.0387
NCGC00411611-01,Cn1ccc2c1cc(nc2C(=O)NCCN3CCNC3=O)c4ccc(cc4)N5CC[NH+](CC5)C,-7.4652
NCGC00411646-01,Cn1ccc2c1cc(nc2C(=O)NCc3cccnc3)c4cccc(c4)N5CCOCC5,-5.3366
NCGC00411736-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N4CC(C4)O,-12.2035
NCGC00411674-01,Cn1ccc2c1cc(nc2C(=O)NCCCn3ccnc3)c4cccc(c4)N5CCOCC5,-4.5946
NCGC00411739-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCc4cnccn4,-12.5142
NCGC00411716-01,Cn1ccc2c1cc(nc2C(=O)NCc3cccnc3)c4ccc(cc4OC)F,-10.7809
NCGC00411725-01,Cc1cc([nH]c(=O)c1CNC(=O)c2c3ccn(c3cc(n2)c4cncnc4)C(C)C)C,-11.6671
NCGC00411746-01,Cn1cc(cn1)c2cc(c3c(c2)ncn3C)C(=O)NCc4cccnc4,-12.9554
NCGC00411481-01,Cc1c2c(c(cc(n2)c3ccccc3)c4cccnc4NCCCOC)on1,-10.8681
NCGC00411657-01,Cc1cc([nH]c(=O)c1CNC(=O)c2c3ccn(c3cc(n2)c4cccc(c4)O)C(C)C)C,-11.2672
NCGC00411682-01,Cn1ccc2c1cc(nc2C(=O)NCCc3ccccn3)c4cccc(c4)N5CCOCC5,-9.6179
NCGC00411744-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4cnn(c4)C)C,-11.1634
NCGC00411747-01,Cn1cnc2c1c(cc(c2)Nc3cccnc3)C(=O)NCCOC,-10.3931
NCGC00411757-01,Cn1cnc2c1c(cc(c2)c3cccnc3)C(=O)NCCOC,-10.1060
NCGC00411663-01,Cn1ccc2c1cc(nc2C(=O)NCC3CCOCC3)c4cccc(c4)N5CCOCC5,-5.2594
NCGC00411750-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4ccnc(c4)C)C,-10.8775
NCGC00411758-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4ccc(cc4)F)C,-9.8934
NCGC00411721-01,Cn1ccc2c1cc(nc2C(=O)N(C)CC[NH+](C)C)c3cccc(c3)N4CCOCC4,-15.4250
NCGC00411724-01,CC(=O)Nc1cccc(c1)c2cc3c(ccn3C)c(n2)C(=O)NCCC(=O)N,-11.1913
NCGC00411752-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4cccc(c4)N(C)C)C,-7.9430
NCGC00411745-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCc4ccc(c(c4)OC)OC,-12.5912
NCGC00411762-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCCc4c[nH]cn4,-16.4780
NCGC00411707-01,Cc1cc([nH]c(=O)c1CNC(=O)c2c3ccn(c3cc(n2)c4ccc(cc4)CO)C)C,-3.8256
NCGC00411760-01,Cn1cnc2c1c(cc(c2)Nc3ccc(cc3F)Cl)C(=O)NCc4cccnc4,-10.4235
NCGC00411771-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)N4CCOCC4,-13.1430
NCGC00411774-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N4CCC[C@H](C4)OC,-14.5749
NCGC00411735-01,Cc1ccccc1c2cc3c(ccn3C)c(n2)C(=O)NCCC(=O)N,-10.6367
NCGC00411782-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)N4CC(C4)O,-10.6007
NCGC00411728-01,Cn1ccc2c1cc(nc2C(=O)NC[C@H]3CCN(C(=O)C3)C)c4ccccc4OC,-13.5702
NCGC00411708-01,c1ccc(cc1)c2cc3c(cc[nH]3)c(n2)C(=O)NCCc4c[nH]cn4,-11.9594
NCGC00411780-01,Cn1cnc2c1c(cc(c2)c3ccc(nc3)OC)C(=O)NCc4cccnc4,-11.6409
NCGC00411738-01,Cn1cnc2c1c(cc(c2)c3cccc(c3OC)OC)C(=O)NCc4cccnc4,-12.5032
NCGC00411790-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCc4ccnc(c4)OC,-13.9675
NCGC00411778-01,CC(=O)Nc1cccc(c1)c2cc(c3c(c2)ncn3C)C(=O)NCCOC,-8.5092
NCGC00411803-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N(C)CC[NH+](C)C,-14.1763
NCGC00411767-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)N4CC[S+](=O)(CC4)[O-],-14.3736
NCGC00411692-01,Cn1ccc2c1cc(nc2C(=O)NCC[NH+]3CCOCC3)c4cccc(c4)N5CCOCC5,-6.2710
NCGC00411769-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCCCn4ccnc4,-11.6481
NCGC00411806-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)N4CCOCC4,-11.1107
NCGC00411792-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCC[NH+]4CCOCC4,-14.1386
NCGC00411719-01,Cn1ccc2c1cc(nc2C(=O)N3CCOCC3)c4cccc(c4)N5CCOCC5,-15.6050
NCGC00411786-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)Nc4ccccc4)C,-11.3263
NCGC00411799-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCC[NH+](C)C,-10.9958
NCGC00411814-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N4CCOCC4,-13.2380
NCGC00411785-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)CO)C(=O)NCc4ccnc(c4)N,-11.3089
NCGC00411817-01,Cn1cnc2c1c(cc(c2)c3ccccc3)C(=O)NCc4cccnc4,-13.4699
NCGC00411761-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCCN4CCNC4=O,-10.9772
NCGC00411818-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)O)C(=O)NCc4ccnc(c4)N,-13.8443
NCGC00411824-01,Cc1ccc(cn1)c2cc(c3c(c2)ncn3C)C(=O)NCc4cccnc4,-11.4816
NCGC00411796-01,Cn1cnc2c1c(cc(c2)Nc3cccc(c3)OC)C(=O)NCCOC,-10.4488
NCGC00411835-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N4CCC(CC4)OC,-14.0445
NCGC00411808-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4cccnc4OC)C,-10.3977
NCGC00411819-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCCc4ccccn4,-14.3049
NCGC00411759-01,Cn1cnc2c1c(cc(c2)NCc3ccccc3)C(=O)NCc4cccnc4,-11.1918
NCGC00411794-01,Cn1cnc2c1c(cc(c2)Nc3cccc(c3)OC)C(=O)NCc4cccnc4,-10.7229
NCGC00411836-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NC[C@@H]4CCC(=O)N4,-12.8585
NCGC00411810-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)OC)C(=O)NCCOC,-10.9852
NCGC00411846-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCC[NH+](C)C,-12.3304
NCGC00411831-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCCN4CCNC4=O,-13.6120
NCGC00411848-01,Cc1ccccc1c2cc(c3c(c2)ncn3C)C(=O)NCCOC,-12.8645
NCGC00411840-01,Cn1cnc2c1c(cc(c2)c3ccccc3F)C(=O)NCc4ccnc(c4)N,-14.3640
NCGC00411842-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3OC)F)C(=O)NCc4cccnc4,-12.6698
NCGC00411844-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCc4cccnc4,-11.7188
NCGC00411887-01,c1ccc(cc1)Nc2nc([nH]n2)[C@H](C3CC3)O,-8.2161
NCGC00411809-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCCCn4ccnc4,-14.6279
NCGC00411849-01,Cn1cnc2c1c(cc(c2)Nc3ccccn3)C(=O)NCCOC,-9.3440
NCGC00411859-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)N4CC(C4)O,-12.7750
NCGC00411858-01,CC(=O)N1CCC(CC1)NC(=O)c2cc(cc3c2n(cn3)C)c4cccc(c4)N(C)C,-10.8737
NCGC00411612-01,Cn1ccc2c1cc(nc2C(=O)NCc3cccnc3)c4ccc(cc4)N5CCOCC5,-6.9701
NCGC00411700-01,Cn1ccc2c1cc(nc2C(=O)NCc3cccnc3)c4ccc(cc4)[S@@+](=O)(C)[O-],-3.6326
NCGC00411847-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)Nc4ccc(cc4)F)C,-11.2057
NCGC00411822-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCCc4ccccn4,-11.3729
NCGC00411862-01,Cc1cc([nH]c(=O)c1CNC(=O)c2cc(cc3c2n(cn3)C)c4ccc(cc4OC)F)C,-11.4206
NCGC00411886-01,Cn1cc(cn1)[C@@H](c2[nH]nc(n2)Nc3ccccc3)O,-8.7509
NCGC00411889-01,c1cc(ccc1Nc2nc([nH]n2)[C@H](c3ccc4c(c3)CCO4)O)F,-11.0120
NCGC00411816-01,Cn1cnc2c1c(cc(c2)c3cccnc3OC)C(=O)NCC[NH+]4CCOCC4,-10.5548
NCGC00411893-01,COc1ccccc1[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)F)O,-9.8200
NCGC00411895-01,Cc1ccccc1Nc2nc([nH]n2)[C@H](C3CC3)O,-8.6599
NCGC00411627-01,Cn1ccc2c1cc(nc2C(=O)NCc3cccnc3)c4ccc(cc4)CO,-9.9791
NCGC00411898-01,Cc1ccccc1Nc2nc([nH]n2)[C@H](c3cccc(c3)C(F)(F)F)O,-12.5071
NCGC00411850-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)NCc4cccnc4,-13.1047
NCGC00411915-01,c1cc(cc(c1)F)Nc2nc([nH]n2)C3(CCOCC3)O,-9.5171
NCGC00411890-01,c1cc(cc(c1)C(F)(F)F)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3F)F)O,-11.8148
NCGC00411776-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)NCCc4ccccn4,-13.0016
NCGC00411904-01,c1cc(cc(c1)C(F)(F)F)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)F)O,-11.7597
NCGC00411905-01,CC(C)c1ccc(cc1)Nc2nc([nH]n2)C3(CCOCC3)O,-10.2826
NCGC00411732-01,Cn1ccc2c1cc(nc2C(=O)NCCC(=O)N)c3cccc(c3)CO,-10.3956
NCGC00411925-01,c1ccc(cc1)[C@@H](c2[nH]nc(n2)Nc3ccccc3F)O,-10.4728
NCGC00411917-01,COc1ccc(cn1)Nc2nc([nH]n2)[C@H](c3ccccc3)O,-8.9014
NCGC00411899-01,Cn1cc(cn1)[C@@H](c2[nH]nc(n2)Nc3cccc(c3)C(F)(F)F)O,-10.2725
NCGC00411934-01,c1ccc(c(c1)Nc2nc([nH]n2)C3(CCOCC3)O)F,-9.7571
NCGC00411936-01,c1cc(c(cc1F)F)Nc2nc([nH]n2)C3(CCOCC3)O,-9.4657
NCGC00411912-01,COc1ccccc1[C@@H](c2[nH]nc(n2)Nc3ccc(cc3F)Cl)O,-11.1828
NCGC00411913-01,c1ccc(cc1)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)C(F)(F)F)O,-11.8453
NCGC00411946-01,c1ccc(cc1)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3F)F)O,-10.9191
NCGC00411932-01,c1cc(c(cc1F)F)Nc2nc([nH]n2)[C@H](C3CC3)O,-9.0842
NCGC00411950-01,COc1ccc(cc1)Nc2nc([nH]n2)C3(CCOCC3)O,-8.8760
NCGC00411861-01,Cn1cnc2c1c(cc(c2)c3cnc(nc3OC)OC)C(=O)NCCOC,-10.0116
NCGC00411945-01,COc1cccc(c1)Nc2nc([nH]n2)C3(CCOCC3)O,-9.1246
NCGC00411964-01,c1cc(c(cc1Nc2nc([nH]n2)C3(CCOCC3)O)C(F)(F)F)Cl,-9.7955
NCGC00411966-01,c1cc(ccc1Nc2nc([nH]n2)[C@H](C3CC3)O)Cl,-9.5637
NCGC00411972-01,Cc1ccccc1Nc2nc([nH]n2)[C@H](c3ccccc3)O,-10.6588
NCGC00411854-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N(C)C)C(=O)NC[C@H]4CCN(C(=O)C4)C,-12.0791
NCGC00411939-01,CC(C)c1ccc(cc1)Nc2nc([nH]n2)[C@H](C3CC3)O,-10.1010
NCGC00411974-01,c1cc(c(cc1Cl)F)Nc2nc([nH]n2)C3(CCOCC3)O,-10.0295
NCGC00411888-01,C[S@+](=O)(Nc1cccc(c1)Nc2nc([nH]n2)[C@H](c3ccccc3)O)[O-],-9.3765
NCGC00411931-01,COc1ccc(cn1)Nc2nc([nH]n2)[C@H](c3cccc(c3)C(F)(F)F)O,-9.9450
NCGC00411961-01,Cn1cc(cn1)[C@@H](c2[nH]nc(n2)Nc3ccc4c(c3)OCO4)O,-8.9438
NCGC00411971-01,COc1ccccc1[C@@H](c2[nH]nc(n2)Nc3cccnc3)O,-9.2400
NCGC00411894-01,Cn1cc(cn1)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)Oc4ccccc4)O,-10.6337
NCGC00411907-01,COc1ccc(cc1OC)Nc2nc([nH]n2)[C@H](c3cccc(c3)C(F)(F)F)O,-10.8032
NCGC00411965-01,COc1ccccc1[C@@H](c2[nH]nc(n2)Nc3ccc(nc3)OC)O,-8.5338
NCGC00411959-01,C[S@+](=O)(c1cccc(c1)Nc2nc([nH]n2)[C@H](c3ccccc3)O)[O-],-9.2199
NCGC00411975-01,c1cc(c(cc1Nc2nc([nH]n2)[C@H](C3CC3)O)C(F)(F)F)Cl,-9.7089
NCGC00411812-01,Cn1cnc2c1c(cc(c2)c3cccc(c3)N4CCOCC4)C(=O)NCc5cccnc5,-8.7768
NCGC00411731-01,Cn1ccc2c1cc(nc2C(=O)NC[C@@H]3CCC(=O)N3)c4ccc(cc4)N5CC[NH+](CC5)C,-10.2767
NCGC00411979-01,c1cc(cc(c1)C(=O)N)c2cc(c3cncn3c2)C4=CCOCC4,-11.1724
NCGC00411788-01,Cn1cnc2c1c(cc(c2)c3cnn(c3)Cc4ccccc4)C(=O)NCCOC,-12.5891
NCGC00411984-01,c1cc2cn[nH]c2c(c1)c3cc(c4cncn4c3)N5CCOCC5=O,-14.0360
NCGC00411733-01,Cn1ccc2c1cc(nc2C(=O)NCCC(=O)N)c3ccc(cc3)N4CC[NH+](CC4)C,-10.8776
NCGC00411978-01,CN(C)c1cccc(c1)c2cc(c3cncn3c2)c4c[nH]nc4,-13.3666
NCGC00411983-01,COc1ccc(cn1)c2cc(cn3c2cnc3)c4cc5cc[nH]c5nc4,-11.3226
NCGC00411986-01,C[NH+](C)Cc1ccc(cc1)c2cc(c3cncn3c2)c4c[nH]nc4,-13.5426
NCGC00411994-01,c1cc(cnc1)c2cc(c3cncn3c2)N4CCOCC4=O,-11.5461
NCGC00412015-01,c1cc2cn[nH]c2c(c1)c3cc(c4cncn4c3)c5ccncc5,-13.2459
NCGC00411990-01,C[NH+](C)Cc1cccc(c1)c2cc(c3cncn3c2)c4ccncc4,-12.3071
NCGC00412007-01,c1cc(cnc1)Cn2ccc3c2cc(nc3C4=CCOCC4)c5cncnc5,-9.0666
NCGC00411970-01,COc1ccccc1[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)C(F)(F)F)O,-11.0186
NCGC00412019-01,c1cc(cc(c1)O)c2cc(c3cncn3c2)c4cccnc4,-12.5844
NCGC00411989-01,c1cc(ccc1c2cc(c3cncn3c2)c4ccc(nc4)O)N5CCOCC5,-13.7230
NCGC00411991-01,c1cnccc1c2cc(cn3c2cnc3)c4c[nH]nc4,-10.5602
NCGC00412022-01,c1cc(cc(c1)c2cc(c3cncn3c2)N4CCOCC4=O)CO,-12.1320
NCGC00411992-01,c1cc(cc(c1)C(=O)N)c2cc(c3cncn3c2)c4ccncc4,-11.5386
NCGC00412002-01,C[S@+](=O)(c1ccc(cc1)c2cc(c3cncn3c2)C4=CCOCC4)[O-],-11.7827
NCGC00411955-01,c1ccnc(c1)N2CCN(CC2)c3nc([nH]n3)C4(CCOCC4)O,-12.5307
NCGC00411998-01,C[NH+](C)Cc1cccc(c1)c2cc(c3cncn3c2)c4c[nH]nc4,-13.8520
NCGC00412001-01,c1cc(cc(c1)C(F)(F)F)c2cc(c3cncn3c2)c4ccc(nc4)O,-12.9192
NCGC00412004-01,c1cc(ccc1c2cc(c3cncn3c2)c4c[nH]nc4)F,-12.6646
NCGC00412011-01,COc1cccc(c1)c2cc(c3cncn3c2)N4CCOCC4=O,-12.8929
NCGC00411999-01,COCCn1ccc2c1cc(nc2C3=CCOCC3)c4cccc5c4cn[nH]5,-10.1003
NCGC00411930-01,c1cc(cc(c1)OC(F)(F)F)Nc2nc([nH]n2)C3(CCOCC3)O,-10.2048
NCGC00412026-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5cccc6c5cc[nH]6,-13.9087
NCGC00412031-01,c1cnccc1c2cc(c3cncn3c2)N4CCOCC4=O,-11.6611
NCGC00412046-01,c1cc(ncc1c2cc(c3cncn3c2)C4=CCOCC4)N5CCOCC5,-11.9021
NCGC00412034-01,CC(=O)Nc1ccccc1c2cc(c3cncn3c2)N4CCOCC4=O,-11.3117
NCGC00412057-01,Cn1cc(cn1)c2cc(c3cncn3c2)c4ccncc4,-11.5934
NCGC00412008-01,c1cc(ncc1c2cc(c3cncn3c2)c4ccc(nc4)O)N5CCOCC5,-12.5118
NCGC00412066-01,COc1cccc(c1)c2cc(c3cncn3c2)c4c[nH]nc4,-11.1948
NCGC00412071-01,CC(=O)Nc1cccc(c1)c2cc(c3cncn3c2)c4ccc(cc4)OC,-9.4264
NCGC00412044-01,c1cnccc1Cn2ccc3c2cc(nc3N4CCOCC4)c5c[nH]nc5,-11.3893
NCGC00412023-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5ccc6cn[nH]c6c5,-6.8450
NCGC00411718-01,Cn1ccc2c1cc(nc2C(=O)NCC[NH+](C)C)c3ccc(cc3)N4CC[NH+](CC4)C,-9.3429
NCGC00412030-01,Cc1ccccc1c2cc(c3cncn3c2)c4ccc(nc4)O,-13.2412
NCGC00411958-01,c1ccc(cc1)Oc2ccc(cc2)Nc3nc([nH]n3)C4(CCOCC4)O,-10.1291
NCGC00412052-01,c1cnccc1Cn2ccc3c2cc(nc3N4CCOCC4)c5cncnc5,-11.1791
NCGC00412079-01,C[S@+](=O)(c1ccc(cc1)c2cc(c3cncn3c2)c4ccc(nc4)O)[O-],-10.4730
NCGC00412049-01,c1ccc(c(c1)c2cc3c(ccn3Cc4ccncc4)c(n2)N5CCOCC5)F,-12.9671
NCGC00412035-01,CN(C)c1ccc(cc1)c2cc(c3cncn3c2)c4ccc(nc4)O,-13.2391
NCGC00412083-01,c1cc(ccc1c2cc(c3cncn3c2)N4CCOCC4=O)F,-13.4893
NCGC00412087-01,COc1ccc(cn1)c2cc(c3cncn3c2)c4c[nH]nc4,-11.1448
NCGC00412029-01,C[S@+](=O)(Nc1cccc(c1)c2cc(c3cncn3c2)c4cccnc4)[O-],-10.6092
NCGC00412053-01,c1cc2c(cc1c3cc(c4cncn4c3)C5=CCOCC5)C(=O)NC2,-12.6511
NCGC00412091-01,c1cc(cc(c1)c2cc(c3cncn3c2)c4ccncc4)CO,-12.6974
NCGC00412055-01,c1cc(c2cc[nH]c2c1)c3cc4c(ccn4Cc5ccncc5)c(n3)N6CCOCC6,-12.6624
NCGC00412072-01,c1c[nH]c2c1cc(cn2)c3cc(c4cncn4c3)C5=CCOCC5,-12.6730
NCGC00412017-01,COCCn1ccc2c1cc(nc2C3=CCOCC3)c4ccc5c(c4)CNC5=O,-12.0084
NCGC00412021-01,COCCn1ccc2c1cc(nc2C3=CCOCC3)c4ccc5cn[nH]c5c4,-10.8233
NCGC00411901-01,Cn1cc(cn1)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)OC(F)(F)F)O,-10.0220
NCGC00411976-01,c1cc(cc(c1)N2CCOCC2)Nc3nc([nH]n3)C4(CCOCC4)O,-8.9979
NCGC00412080-01,Cn1cc(cn1)c2cc3c(ccn3Cc4ccncc4)c(n2)N5CCOCC5,-11.7449
NCGC00412090-01,COc1ccc(cc1OC)c2cc(c3cncn3c2)C4=CCOCC4,-12.3113
NCGC00412084-01,COc1ccccc1c2cc3c(ccn3Cc4ccncc4)c(n2)N5CCOCC5,-12.6657
NCGC00412082-01,COc1ccccc1c2cc(c3cncn3c2)c4ccncc4,-13.2587
NCGC00411843-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)N4CCOCC4)C(=O)NCc5cccnc5,-8.6869
NCGC00411727-01,Cn1ccc2c1cc(nc2C(=O)NCC3CCOCC3)c4ccc(cc4)N5CC[NH+](CC5)C,-2.3565
NCGC00412095-01,c1cc2cn[nH]c2cc1c3cc(c4cncn4c3)c5ccncc5,-12.1360
NCGC00412100-01,COc1cc(ccc1c2cc3c(ccn3Cc4ccncc4)c(n2)N5CCOCC5)F,-12.5907
NCGC00412013-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5cccc(c5)C(=O)N,-8.1249
NCGC00412109-01,c1cnccc1c2cc(c3cncn3c2)C4=CCOCC4,-12.0611
NCGC00412112-01,c1ccc(cc1)Oc2ccccc2c3cc(c4cncn4c3)N5CCOCC5=O,-14.4438
NCGC00411911-01,c1cc(cc(c1)C(F)(F)F)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)N4CCOCC4)O,-11.8944
NCGC00412115-01,c1cc2cn[nH]c2c(c1)c3cc(c4cncn4c3)C5=CCOCC5,-13.8989
NCGC00412107-01,COc1c(cccn1)c2cc(c3cncn3c2)c4ccncc4,-12.7692
NCGC00412131-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4ccc(nc4)N5CCOCC5,-11.7291
NCGC00412136-01,c1cc(cc(c1)C(F)(F)F)c2cc(c3cncn3c2)c4ccncc4,-13.4040
NCGC00412006-01,C[S@@+](=O)(N1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5cccc(c5)O)[O-],-10.3098
NCGC00412117-01,c1cc(cc(c1)C(=O)N)c2cc(c3cncn3c2)c4cccnc4,-10.9902
NCGC00412119-01,COc1ccc(cc1)c2cc(cn3c2cnc3)c4ccc5c(c4)C(=O)NC5,-11.6819
NCGC00412122-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5cccc6c5cn[nH]6,-15.2789
NCGC00412141-01,COc1cccc(c1)c2cc(c3cncn3c2)c4ccc(nc4)O,-12.9657
NCGC00412102-01,CC(=O)Nc1cccc(c1)c2cc3c(ccn3Cc4ccncc4)c(n2)N5CCOCC5,-11.2763
NCGC00412143-01,Cc1ccc(cn1)c2cc(c3cncn3c2)c4cccnc4,-11.5779
NCGC00412144-01,CC(=O)Nc1cccc(c1)c2cc(c3cncn3c2)c4ccncc4,-10.5178
NCGC00412132-01,c1cc(cc(c1)O)c2cc(c3cncn3c2)C4=CCOCC4,-13.6159
NCGC00412128-01,C[NH+](C)Cc1ccc(cc1)c2cc(c3cncn3c2)c4ccc(nc4)O,-12.1270
NCGC00412073-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5cccc(c5)OC,-12.2182
NCGC00412152-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4ccc(nc4)OC,-11.1093
NCGC00412151-01,c1cc(cc(c1)N2CCOCC2)c3cc(c4cncn4c3)c5ccc(nc5)O,-14.0593
NCGC00412153-01,COc1ccccc1c2cc(c3cncn3c2)c4c[nH]nc4,-12.0481
NCGC00412159-01,COc1ccc(cn1)c2cc(c3cncn3c2)c4cccnc4,-11.5742
NCGC00412121-01,C[NH+]1CCC(CC1)Cn2ccc3c2cc(nc3N4CCOCC4)c5ccc(cc5OC)F,-11.0530
NCGC00412147-01,c1cc(cc(c1)c2cc(c3cncn3c2)C4=CCOCC4)CO,-12.8688
NCGC00412162-01,COc1ccc(cc1)c2cc(cn3c2cnc3)c4ccccc4O,-13.6327
NCGC00412157-01,c1cc(cc(c1)N2CCOCC2)c3cc(c4cncn4c3)c5cccnc5,-13.8226
NCGC00412139-01,c1cc2c(cc1c3cc4c(ccn4Cc5ccncc5)c(n3)N6CCOCC6)CNC2=O,-4.6917
NCGC00412164-01,Cc1ccccc1c2cc(c3cncn3c2)c4c[nH]nc4,-12.8506
NCGC00412167-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4cnn(c4)C,-11.2911
NCGC00412172-01,COc1cc(ccc1c2cc(c3cncn3c2)c4c[nH]nc4)F,-12.8592
NCGC00412175-01,c1cc(cc(c1)C(F)(F)F)c2cc(c3cncn3c2)c4cccnc4,-12.7671
NCGC00412174-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4cccc(c4)CO,-11.3866
NCGC00412177-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4cccc(c4)O,-13.3276
NCGC00411938-01,c1ccc(cc1)[C@@H](c2[nH]nc(n2)Nc3ccc(cc3)N4CCOCC4)O,-9.6189
NCGC00412154-01,c1cc(cnc1)Cn2ccc3c2cc(nc3C4=CCOCC4)c5ccncc5,-8.3935
NCGC00412178-01,COc1ccc(cc1)c2cc(cn3c2cnc3)c4ccc(cc4)F,-13.8774
NCGC00412179-01,Cc1ccc(cn1)c2cc(c3cncn3c2)c4ccncc4,-11.9553
NCGC00412137-01,COCCn1ccc2c1cc(nc2C3=CCOCC3)c4cccc5c4cc[nH]5,-11.4768
NCGC00412190-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4ccccc4,-12.4419
NCGC00412188-01,C[S@+](=O)(c1ccc(cc1)c2cc(c3cncn3c2)c4cccnc4)[O-],-10.4936
NCGC00412184-01,COc1ccc(cc1)c2cc(cn3c2cnc3)c4ccc(nc4)N5CCOCC5,-9.6431
NCGC00412191-01,COc1ccc(cc1)c2cc(cn3c2cnc3)c4cccc(c4OC)OC,-13.5912
NCGC00412161-01,c1ccc(c(c1)c2cc(c3cncn3c2)C4=CCOCC4)O,-13.1730
NCGC00412194-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4ccc(cc4)CO,-12.0936
NCGC00412110-01,Cc1ccccc1c2cc3c(ccn3CC4CCN(CC4)[S@+](=O)(C)[O-])c(n2)N5CCOCC5,-12.1308
NCGC00412196-01,Cc1c(c(on1)C)c2cc(cn3c2cnc3)c4cccnc4,-10.7213
NCGC00412195-01,COc1ccc(cn1)c2cc(cn3c2cnc3)c4cccc5c4cn[nH]5,-12.7923
